00,-96.275467
01,-96.563431
02,-96.275467
03,-96.275467
04,-96.275467
05,-96.275467
06,-96.275467
07,-96.275467
08,-96.563431
09,-96.563431
10,-96.563431
11,-96.563431
12,-96.563431
13,-96.275467
14,-96.275467
15,-96.275467
16,-96.275467
17,-96.275467
18,-96.275467
19,-96.275467
20,-96.275467
21,-96.275467
22,-96.275467
23,-96.275467
24,-96.563431
25,-96.563431
26,-96.563431
